"Step","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/0_vs_1","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/0_vs_1__MIN","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/0_vs_1__MAX","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/0_vs_2","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/0_vs_2__MIN","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/0_vs_2__MAX","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/0_vs_3","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/0_vs_3__MIN","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/0_vs_3__MAX","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/0_vs_4","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/0_vs_4__MIN","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/0_vs_4__MAX","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/0_vs_5","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/0_vs_5__MIN","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/0_vs_5__MAX","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/1_vs_3","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/1_vs_3__MIN","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/1_vs_3__MAX","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/1_vs_4","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/1_vs_4__MIN","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/1_vs_4__MAX","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/1_vs_5","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/1_vs_5__MIN","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/1_vs_5__MAX","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/1_vs_2","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/1_vs_2__MIN","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/1_vs_2__MAX","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/1_vs_6","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/1_vs_6__MIN","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/1_vs_6__MAX","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/0_vs_6","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/0_vs_6__MIN","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/0_vs_6__MAX","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/2_vs_4","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/2_vs_4__MIN","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/2_vs_4__MAX","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/2_vs_5","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/2_vs_5__MIN","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/2_vs_5__MAX","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/3_vs_4","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/3_vs_4__MIN","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/3_vs_4__MAX","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/3_vs_6","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/3_vs_6__MIN","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/3_vs_6__MAX","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/4_vs_5","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/4_vs_5__MIN","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/4_vs_5__MAX","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/3_vs_5","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/3_vs_5__MIN","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/3_vs_5__MAX","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/4_vs_6","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/4_vs_6__MIN","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/4_vs_6__MAX","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/2_vs_6","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/2_vs_6__MIN","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/2_vs_6__MAX","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/2_vs_3","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/2_vs_3__MIN","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/2_vs_3__MAX","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/5_vs_6","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/5_vs_6__MIN","Seaquest_qs1bwflq_x - Probing_CosSim_Detail/5_vs_6__MAX"
"62000","0.9499998092651367","0.9499998092651367","0.9499998092651367","0.8937498927116394","0.8937498927116394","0.8937498927116394","0.8812498450279236","0.8812498450279236","0.8812498450279236","0.8999997973442078","0.8999997973442078","0.8999997973442078","0.8999997973442078","0.8999997973442078","0.8999997973442078","0.8937498331069946","0.8937498331069946","0.8937498331069946","0.8999997973442078","0.8999997973442078","0.8999997973442078","0.8999997973442078","0.8999997973442078","0.8999997973442078","0.9312499165534973","0.9312499165534973","0.9312499165534973","0.9062498211860657","0.9062498211860657","0.9062498211860657","0.9187498092651367","0.9187498092651367","0.9187498092651367","0.9187498092651367","0.9187498092651367","0.9187498092651367","0.9312497973442078","0.9312497973442078","0.9312497973442078","0.9624997973442078","0.9624997973442078","0.9624997973442078","0.9499998092651367","0.9499998092651367","0.9499998092651367","0.9874998331069946","0.9874998331069946","0.9874998331069946","0.9562498331069946","0.9562498331069946","0.9562498331069946","0.9687498211860657","0.9687498211860657","0.9687498211860657","0.9062498211860657","0.9062498211860657","0.9062498211860657","0.9312497973442078","0.9312497973442078","0.9312497973442078","0.9624997973442078","0.9624997973442078","0.9624997973442078"
"64000","0.9187499284744263","0.9187499284744263","0.9187499284744263","0.8812498450279236","0.8812498450279236","0.8812498450279236","0.8562499284744263","0.8562499284744263","0.8562499284744263","0.8624998927116394","0.8624998927116394","0.8624998927116394","0.8937498927116394","0.8937498927116394","0.8937498927116394","0.8749999403953552","0.8749999403953552","0.8749999403953552","0.8999999165534973","0.8999999165534973","0.8999999165534973","0.8937498927116394","0.8937498927116394","0.8937498927116394","0.8999997973442078","0.8999997973442078","0.8999997973442078","0.8749999403953552","0.8749999403953552","0.8749999403953552","0.8874999284744263","0.8874999284744263","0.8874999284744263","0.9249998331069946","0.9249998331069946","0.9249998331069946","0.9187498092651367","0.9187498092651367","0.9187498092651367","0.9499998092651367","0.9499998092651367","0.9499998092651367","0.9187498092651367","0.9187498092651367","0.9187498092651367","0.9687498211860657","0.9687498211860657","0.9687498211860657","0.9437498450279236","0.9437498450279236","0.9437498450279236","0.9624997973442078","0.9624997973442078","0.9624997973442078","0.9062498211860657","0.9062498211860657","0.9062498211860657","0.9499998092651367","0.9499998092651367","0.9499998092651367","0.9562498331069946","0.9562498331069946","0.9562498331069946"
"66000","0.9249998331069946","0.9249998331069946","0.9249998331069946","0.8937498927116394","0.8937498927116394","0.8937498927116394","0.8687499165534973","0.8687499165534973","0.8687499165534973","0.8687499165534973","0.8687499165534973","0.8687499165534973","0.8812499046325684","0.8812499046325684","0.8812499046325684","0.8874999284744263","0.8874999284744263","0.8874999284744263","0.8749999403953552","0.8749999403953552","0.8749999403953552","0.8812499046325684","0.8812499046325684","0.8812499046325684","0.9374998211860657","0.9374998211860657","0.9374998211860657","0.8749999403953552","0.8749999403953552","0.8749999403953552","0.8812499046325684","0.8812499046325684","0.8812499046325684","0.9124998450279236","0.9124998450279236","0.9124998450279236","0.9312497973442078","0.9312497973442078","0.9312497973442078","0.9499999284744263","0.9499999284744263","0.9499999284744263","0.9374999403953552","0.9374999403953552","0.9374999403953552","0.9687498211860657","0.9687498211860657","0.9687498211860657","0.9437499046325684","0.9437499046325684","0.9437499046325684","0.9749998450279236","0.9749998450279236","0.9749998450279236","0.9124998450279236","0.9124998450279236","0.9124998450279236","0.9374999403953552","0.9374999403953552","0.9374999403953552","0.9687498211860657","0.9687498211860657","0.9687498211860657"
"68000","0.9124999046325684","0.9124999046325684","0.9124999046325684","0.8624998927116394","0.8624998927116394","0.8624998927116394","0.8499999046325684","0.8499999046325684","0.8499999046325684","0.8499999046325684","0.8499999046325684","0.8499999046325684","0.8812499046325684","0.8812499046325684","0.8812499046325684","0.8624998927116394","0.8624998927116394","0.8624998927116394","0.8374999165534973","0.8374999165534973","0.8374999165534973","0.8562498092651367","0.8562498092651367","0.8562498092651367","0.8999997973442078","0.8999997973442078","0.8999997973442078","0.8374999165534973","0.8374999165534973","0.8374999165534973","0.8874999284744263","0.8874999284744263","0.8874999284744263","0.8999999165534973","0.8999999165534973","0.8999999165534973","0.9062498211860657","0.9062498211860657","0.9062498211860657","0.9374998211860657","0.9374998211860657","0.9374998211860657","0.8999997973442078","0.8999997973442078","0.8999997973442078","0.9687498211860657","0.9687498211860657","0.9687498211860657","0.9312497973442078","0.9312497973442078","0.9312497973442078","0.9374998211860657","0.9374998211860657","0.9374998211860657","0.8749998211860657","0.8749998211860657","0.8749998211860657","0.9499998092651367","0.9499998092651367","0.9499998092651367","0.9562498331069946","0.9562498331069946","0.9562498331069946"
"70000","0.8999999165534973","0.8999999165534973","0.8999999165534973","0.8687499165534973","0.8687499165534973","0.8687499165534973","0.8437499403953552","0.8437499403953552","0.8437499403953552","0.8437499403953552","0.8437499403953552","0.8437499403953552","0.8812499046325684","0.8812499046325684","0.8812499046325684","0.8687497973442078","0.8687497973442078","0.8687497973442078","0.8624998331069946","0.8624998331069946","0.8624998331069946","0.8749998211860657","0.8749998211860657","0.8749998211860657","0.9249998331069946","0.9249998331069946","0.9249998331069946","0.8374997973442078","0.8374997973442078","0.8374997973442078","0.8937498927116394","0.8937498927116394","0.8937498927116394","0.8999997973442078","0.8999997973442078","0.8999997973442078","0.9124998450279236","0.9124998450279236","0.9124998450279236","0.9499998092651367","0.9499998092651367","0.9499998092651367","0.9124998450279236","0.9124998450279236","0.9124998450279236","0.9374998211860657","0.9374998211860657","0.9374998211860657","0.9312497973442078","0.9312497973442078","0.9312497973442078","0.9499998092651367","0.9499998092651367","0.9499998092651367","0.8687497973442078","0.8687497973442078","0.8687497973442078","0.9187498092651367","0.9187498092651367","0.9187498092651367","0.9562498331069946","0.9562498331069946","0.9562498331069946"
"72000","0.9374998211860657","0.9374998211860657","0.9374998211860657","0.8687499165534973","0.8687499165534973","0.8687499165534973","0.8687499165534973","0.8687499165534973","0.8687499165534973","0.8687499165534973","0.8687499165534973","0.8687499165534973","0.8874999284744263","0.8874999284744263","0.8874999284744263","0.8749999403953552","0.8749999403953552","0.8749999403953552","0.8624998331069946","0.8624998331069946","0.8624998331069946","0.8749998211860657","0.8749998211860657","0.8749998211860657","0.8999999165534973","0.8999999165534973","0.8999999165534973","0.8499999046325684","0.8499999046325684","0.8499999046325684","0.8874998092651367","0.8874998092651367","0.8874998092651367","0.8999999165534973","0.8999999165534973","0.8999999165534973","0.8937498927116394","0.8937498927116394","0.8937498927116394","0.9499998092651367","0.9499998092651367","0.9499998092651367","0.9374998211860657","0.9374998211860657","0.9374998211860657","0.9749998450279236","0.9749998450279236","0.9749998450279236","0.9499998092651367","0.9499998092651367","0.9499998092651367","0.9374998211860657","0.9374998211860657","0.9374998211860657","0.8937498927116394","0.8937498927116394","0.8937498927116394","0.9249998331069946","0.9249998331069946","0.9249998331069946","0.9562498331069946","0.9562498331069946","0.9562498331069946"
"74000","0.9187499284744263","0.9187499284744263","0.9187499284744263","0.8937498927116394","0.8937498927116394","0.8937498927116394","0.8437499403953552","0.8437499403953552","0.8437499403953552","0.8312498927116394","0.8312498927116394","0.8312498927116394","0.8249999284744263","0.8249999284744263","0.8249999284744263","0.8812498450279236","0.8812498450279236","0.8812498450279236","0.8687497973442078","0.8687497973442078","0.8687497973442078","0.8562499284744263","0.8562499284744263","0.8562499284744263","0.9374998211860657","0.9374998211860657","0.9374998211860657","0.8437499403953552","0.8437499403953552","0.8437499403953552","0.8749999403953552","0.8749999403953552","0.8749999403953552","0.8687497973442078","0.8687497973442078","0.8687497973442078","0.8562499284744263","0.8562499284744263","0.8562499284744263","0.9437498450279236","0.9437498450279236","0.9437498450279236","0.9437498450279236","0.9437498450279236","0.9437498450279236","0.9749998450279236","0.9749998450279236","0.9749998450279236","0.9312497973442078","0.9312497973442078","0.9312497973442078","0.9374998211860657","0.9374998211860657","0.9374998211860657","0.8687497973442078","0.8687497973442078","0.8687497973442078","0.9062498211860657","0.9062498211860657","0.9062498211860657","0.9499998092651367","0.9499998092651367","0.9499998092651367"
"76000","0.9249998331069946","0.9249998331069946","0.9249998331069946","0.8999997973442078","0.8999997973442078","0.8999997973442078","0.8624998331069946","0.8624998331069946","0.8624998331069946","0.8749999403953552","0.8749999403953552","0.8749999403953552","0.8874998092651367","0.8874998092651367","0.8874998092651367","0.8874998092651367","0.8874998092651367","0.8874998092651367","0.8812499046325684","0.8812499046325684","0.8812499046325684","0.8937498331069946","0.8937498331069946","0.8937498331069946","0.9374998211860657","0.9374998211860657","0.9374998211860657","0.8624998331069946","0.8624998331069946","0.8624998331069946","0.9062498211860657","0.9062498211860657","0.9062498211860657","0.8874999284744263","0.8874999284744263","0.8874999284744263","0.8999997973442078","0.8999997973442078","0.8999997973442078","0.9499998092651367","0.9499998092651367","0.9499998092651367","0.9312497973442078","0.9312497973442078","0.9312497973442078","0.9874998331069946","0.9874998331069946","0.9874998331069946","0.9624997973442078","0.9624997973442078","0.9624997973442078","0.9562498331069946","0.9562498331069946","0.9562498331069946","0.8812499046325684","0.8812499046325684","0.8812499046325684","0.9124998450279236","0.9124998450279236","0.9124998450279236","0.9687498211860657","0.9687498211860657","0.9687498211860657"
"78000","0.9062499403953552","0.9062499403953552","0.9062499403953552","0.8624998927116394","0.8624998927116394","0.8624998927116394","0.8499999046325684","0.8499999046325684","0.8499999046325684","0.8749998211860657","0.8749998211860657","0.8749998211860657","0.8749998211860657","0.8749998211860657","0.8749998211860657","0.9124999046325684","0.9124999046325684","0.9124999046325684","0.8999999165534973","0.8999999165534973","0.8999999165534973","0.9062499403953552","0.9062499403953552","0.9062499403953552","0.8999999165534973","0.8999999165534973","0.8999999165534973","0.8999999165534973","0.8999999165534973","0.8999999165534973","0.8937498331069946","0.8937498331069946","0.8937498331069946","0.8999999165534973","0.8999999165534973","0.8999999165534973","0.9062499403953552","0.9062499403953552","0.9062499403953552","0.9562498331069946","0.9562498331069946","0.9562498331069946","0.9437498450279236","0.9437498450279236","0.9437498450279236","0.9812498092651367","0.9812498092651367","0.9812498092651367","0.9499998092651367","0.9499998092651367","0.9499998092651367","0.9687498211860657","0.9687498211860657","0.9687498211860657","0.9124999046325684","0.9124999046325684","0.9124999046325684","0.9062498211860657","0.9062498211860657","0.9062498211860657","0.9812498092651367","0.9812498092651367","0.9812498092651367"
"80000","0.9187498092651367","0.9187498092651367","0.9187498092651367","0.8812498450279236","0.8812498450279236","0.8812498450279236","0.8812498450279236","0.8812498450279236","0.8812498450279236","0.8874998092651367","0.8874998092651367","0.8874998092651367","0.8937498331069946","0.8937498331069946","0.8937498331069946","0.8874998092651367","0.8874998092651367","0.8874998092651367","0.8562498092651367","0.8562498092651367","0.8562498092651367","0.8624998331069946","0.8624998331069946","0.8624998331069946","0.9249998331069946","0.9249998331069946","0.9249998331069946","0.8562498092651367","0.8562498092651367","0.8562498092651367","0.9062498211860657","0.9062498211860657","0.9062498211860657","0.9187498092651367","0.9187498092651367","0.9187498092651367","0.9124998450279236","0.9124998450279236","0.9124998450279236","0.9562498331069946","0.9562498331069946","0.9562498331069946","0.9499998092651367","0.9499998092651367","0.9499998092651367","0.9812498092651367","0.9812498092651367","0.9812498092651367","0.9749998450279236","0.9749998450279236","0.9749998450279236","0.9687498211860657","0.9687498211860657","0.9687498211860657","0.9062498211860657","0.9062498211860657","0.9062498211860657","0.9374998211860657","0.9374998211860657","0.9374998211860657","0.9749998450279236","0.9749998450279236","0.9749998450279236"
"82000","0.9312497973442078","0.9312497973442078","0.9312497973442078","0.9062499403953552","0.9062499403953552","0.9062499403953552","0.8749998211860657","0.8749998211860657","0.8749998211860657","0.8562499284744263","0.8562499284744263","0.8562499284744263","0.8749999403953552","0.8749999403953552","0.8749999403953552","0.8937498331069946","0.8937498331069946","0.8937498331069946","0.8624998927116394","0.8624998927116394","0.8624998927116394","0.8812498450279236","0.8812498450279236","0.8812498450279236","0.9249998331069946","0.9249998331069946","0.9249998331069946","0.8499999046325684","0.8499999046325684","0.8499999046325684","0.8812498450279236","0.8812498450279236","0.8812498450279236","0.9249998927116394","0.9249998927116394","0.9249998927116394","0.9187498092651367","0.9187498092651367","0.9187498092651367","0.9437499046325684","0.9437499046325684","0.9437499046325684","0.9312497973442078","0.9312497973442078","0.9312497973442078","0.9687498211860657","0.9687498211860657","0.9687498211860657","0.9374998211860657","0.9374998211860657","0.9374998211860657","0.9374998211860657","0.9374998211860657","0.9374998211860657","0.8999997973442078","0.8999997973442078","0.8999997973442078","0.9312497973442078","0.9312497973442078","0.9312497973442078","0.9437498450279236","0.9437498450279236","0.9437498450279236"
"84000","0.9124998450279236","0.9124998450279236","0.9124998450279236","0.8687497973442078","0.8687497973442078","0.8687497973442078","0.8499999046325684","0.8499999046325684","0.8499999046325684","0.8812499046325684","0.8812499046325684","0.8812499046325684","0.8749999403953552","0.8749999403953552","0.8749999403953552","0.8374999165534973","0.8374999165534973","0.8374999165534973","0.8499999046325684","0.8499999046325684","0.8499999046325684","0.8562499284744263","0.8562499284744263","0.8562499284744263","0.8937498331069946","0.8937498331069946","0.8937498331069946","0.8624998927116394","0.8624998927116394","0.8624998927116394","0.8937498927116394","0.8937498927116394","0.8937498927116394","0.9124999046325684","0.9124999046325684","0.9124999046325684","0.9062499403953552","0.9062499403953552","0.9062499403953552","0.9437499046325684","0.9437499046325684","0.9437499046325684","0.9187499284744263","0.9187499284744263","0.9187499284744263","0.9687498211860657","0.9687498211860657","0.9687498211860657","0.9249998331069946","0.9249998331069946","0.9249998331069946","0.9624997973442078","0.9624997973442078","0.9624997973442078","0.8937498927116394","0.8937498927116394","0.8937498927116394","0.9312497973442078","0.9312497973442078","0.9312497973442078","0.9562498331069946","0.9562498331069946","0.9562498331069946"
"86000","0.9187499284744263","0.9187499284744263","0.9187499284744263","0.8812498450279236","0.8812498450279236","0.8812498450279236","0.8749999403953552","0.8749999403953552","0.8749999403953552","0.8624998927116394","0.8624998927116394","0.8624998927116394","0.8437499403953552","0.8437499403953552","0.8437499403953552","0.8749999403953552","0.8749999403953552","0.8749999403953552","0.8624998927116394","0.8624998927116394","0.8624998927116394","0.8749999403953552","0.8749999403953552","0.8749999403953552","0.8999999165534973","0.8999999165534973","0.8999999165534973","0.8499999046325684","0.8499999046325684","0.8499999046325684","0.8749999403953552","0.8749999403953552","0.8749999403953552","0.9062498211860657","0.9062498211860657","0.9062498211860657","0.8999999165534973","0.8999999165534973","0.8999999165534973","0.9624997973442078","0.9624997973442078","0.9624997973442078","0.9249998331069946","0.9249998331069946","0.9249998331069946","0.9687498211860657","0.9687498211860657","0.9687498211860657","0.9437498450279236","0.9437498450279236","0.9437498450279236","0.9499998092651367","0.9499998092651367","0.9499998092651367","0.8812499046325684","0.8812499046325684","0.8812499046325684","0.9437498450279236","0.9437498450279236","0.9437498450279236","0.9312497973442078","0.9312497973442078","0.9312497973442078"
"88000","0.9499998092651367","0.9499998092651367","0.9499998092651367","0.9124999046325684","0.9124999046325684","0.9124999046325684","0.8937498927116394","0.8937498927116394","0.8937498927116394","0.9062499403953552","0.9062499403953552","0.9062499403953552","0.9187498092651367","0.9187498092651367","0.9187498092651367","0.8874999284744263","0.8874999284744263","0.8874999284744263","0.8749999403953552","0.8749999403953552","0.8749999403953552","0.8874998092651367","0.8874998092651367","0.8874998092651367","0.9062499403953552","0.9062499403953552","0.9062499403953552","0.8687497973442078","0.8687497973442078","0.8687497973442078","0.8999997973442078","0.8999997973442078","0.8999997973442078","0.8812499046325684","0.8812499046325684","0.8812499046325684","0.8999999165534973","0.8999999165534973","0.8999999165534973","0.9187499284744263","0.9187499284744263","0.9187499284744263","0.9187499284744263","0.9187499284744263","0.9187499284744263","0.9687498211860657","0.9687498211860657","0.9687498211860657","0.9499999284744263","0.9499999284744263","0.9499999284744263","0.9562498331069946","0.9562498331069946","0.9562498331069946","0.8687499165534973","0.8687499165534973","0.8687499165534973","0.9124998450279236","0.9124998450279236","0.9124998450279236","0.9687498211860657","0.9687498211860657","0.9687498211860657"
"90000","0.9249998331069946","0.9249998331069946","0.9249998331069946","0.8749999403953552","0.8749999403953552","0.8749999403953552","0.8437499403953552","0.8437499403953552","0.8437499403953552","0.8749999403953552","0.8749999403953552","0.8749999403953552","0.8999997973442078","0.8999997973442078","0.8999997973442078","0.8749999403953552","0.8749999403953552","0.8749999403953552","0.8499999046325684","0.8499999046325684","0.8499999046325684","0.8562498092651367","0.8562498092651367","0.8562498092651367","0.8999999165534973","0.8999999165534973","0.8999999165534973","0.8437498211860657","0.8437498211860657","0.8437498211860657","0.8937498331069946","0.8937498331069946","0.8937498331069946","0.9124998450279236","0.9124998450279236","0.9124998450279236","0.8999999165534973","0.8999999165534973","0.8999999165534973","0.9312497973442078","0.9312497973442078","0.9312497973442078","0.9124999046325684","0.9124999046325684","0.9124999046325684","0.9562498331069946","0.9562498331069946","0.9562498331069946","0.9062499403953552","0.9062499403953552","0.9062499403953552","0.9562498331069946","0.9562498331069946","0.9562498331069946","0.8937498927116394","0.8937498927116394","0.8937498927116394","0.9499998092651367","0.9499998092651367","0.9499998092651367","0.9687498211860657","0.9687498211860657","0.9687498211860657"
"92000","0.9499998092651367","0.9499998092651367","0.9499998092651367","0.9249998331069946","0.9249998331069946","0.9249998331069946","0.8812498450279236","0.8812498450279236","0.8812498450279236","0.8687497973442078","0.8687497973442078","0.8687497973442078","0.8812498450279236","0.8812498450279236","0.8812498450279236","0.8812498450279236","0.8812498450279236","0.8812498450279236","0.8624998331069946","0.8624998331069946","0.8624998331069946","0.8624998331069946","0.8624998331069946","0.8624998331069946","0.9187498092651367","0.9187498092651367","0.9187498092651367","0.8812498450279236","0.8812498450279236","0.8812498450279236","0.8999997973442078","0.8999997973442078","0.8999997973442078","0.9312497973442078","0.9312497973442078","0.9312497973442078","0.9187498092651367","0.9187498092651367","0.9187498092651367","0.9437498450279236","0.9437498450279236","0.9437498450279236","0.9437498450279236","0.9437498450279236","0.9437498450279236","0.9624997973442078","0.9624997973442078","0.9624997973442078","0.9249998331069946","0.9249998331069946","0.9249998331069946","0.9562498331069946","0.9562498331069946","0.9562498331069946","0.9374998211860657","0.9374998211860657","0.9374998211860657","0.9374998211860657","0.9374998211860657","0.9374998211860657","0.9812498092651367","0.9812498092651367","0.9812498092651367"
"94000","0.9437498450279236","0.9437498450279236","0.9437498450279236","0.8874998092651367","0.8874998092651367","0.8874998092651367","0.8374997973442078","0.8374997973442078","0.8374997973442078","0.8624998331069946","0.8624998331069946","0.8624998331069946","0.8812498450279236","0.8812498450279236","0.8812498450279236","0.8749998211860657","0.8749998211860657","0.8749998211860657","0.8937498331069946","0.8937498331069946","0.8937498331069946","0.8874998092651367","0.8874998092651367","0.8874998092651367","0.9249998331069946","0.9249998331069946","0.9249998331069946","0.8874998092651367","0.8874998092651367","0.8874998092651367","0.8749998211860657","0.8749998211860657","0.8749998211860657","0.9374998211860657","0.9374998211860657","0.9374998211860657","0.9312497973442078","0.9312497973442078","0.9312497973442078","0.9312497973442078","0.9312497973442078","0.9312497973442078","0.9249998331069946","0.9249998331069946","0.9249998331069946","0.9749998450279236","0.9749998450279236","0.9749998450279236","0.9312497973442078","0.9312497973442078","0.9312497973442078","0.9499998092651367","0.9499998092651367","0.9499998092651367","0.9187498092651367","0.9187498092651367","0.9187498092651367","0.9437498450279236","0.9437498450279236","0.9437498450279236","0.9687498211860657","0.9687498211860657","0.9687498211860657"
"96000","0.9249998331069946","0.9249998331069946","0.9249998331069946","0.8874999284744263","0.8874999284744263","0.8874999284744263","0.8624998331069946","0.8624998331069946","0.8624998331069946","0.8312498331069946","0.8312498331069946","0.8312498331069946","0.8374999165534973","0.8374999165534973","0.8374999165534973","0.8749998211860657","0.8749998211860657","0.8749998211860657","0.8624998331069946","0.8624998331069946","0.8624998331069946","0.8624998927116394","0.8624998927116394","0.8624998927116394","0.8999997973442078","0.8999997973442078","0.8999997973442078","0.8374997973442078","0.8374997973442078","0.8374997973442078","0.8499998450279236","0.8499998450279236","0.8499998450279236","0.9249998331069946","0.9249998331069946","0.9249998331069946","0.9062498211860657","0.9062498211860657","0.9062498211860657","0.9437498450279236","0.9437498450279236","0.9437498450279236","0.9124998450279236","0.9124998450279236","0.9124998450279236","0.9499998092651367","0.9499998092651367","0.9499998092651367","0.9249998331069946","0.9249998331069946","0.9249998331069946","0.9312497973442078","0.9312497973442078","0.9312497973442078","0.8937498927116394","0.8937498927116394","0.8937498927116394","0.9562498331069946","0.9562498331069946","0.9562498331069946","0.9499998092651367","0.9499998092651367","0.9499998092651367"
"98000","0.9312497973442078","0.9312497973442078","0.9312497973442078","0.8937498331069946","0.8937498331069946","0.8937498331069946","0.8499998450279236","0.8499998450279236","0.8499998450279236","0.8624998331069946","0.8624998331069946","0.8624998331069946","0.8624998331069946","0.8624998331069946","0.8624998331069946","0.8624998331069946","0.8624998331069946","0.8624998331069946","0.8749998211860657","0.8749998211860657","0.8749998211860657","0.8499998450279236","0.8499998450279236","0.8499998450279236","0.9062498211860657","0.9062498211860657","0.9062498211860657","0.8437498211860657","0.8437498211860657","0.8437498211860657","0.8812498450279236","0.8812498450279236","0.8812498450279236","0.9187498092651367","0.9187498092651367","0.9187498092651367","0.8937498331069946","0.8937498331069946","0.8937498331069946","0.9374998211860657","0.9374998211860657","0.9374998211860657","0.9062498211860657","0.9062498211860657","0.9062498211860657","0.9687498211860657","0.9687498211860657","0.9687498211860657","0.9124998450279236","0.9124998450279236","0.9124998450279236","0.9374998211860657","0.9374998211860657","0.9374998211860657","0.8749998211860657","0.8749998211860657","0.8749998211860657","0.9312497973442078","0.9312497973442078","0.9312497973442078","0.9624997973442078","0.9624997973442078","0.9624997973442078"
"100000","0.9374998211860657","0.9374998211860657","0.9374998211860657","0.9187498092651367","0.9187498092651367","0.9187498092651367","0.8624998331069946","0.8624998331069946","0.8624998331069946","0.8874998092651367","0.8874998092651367","0.8874998092651367","0.8999997973442078","0.8999997973442078","0.8999997973442078","0.8749998211860657","0.8749998211860657","0.8749998211860657","0.8874998092651367","0.8874998092651367","0.8874998092651367","0.8812498450279236","0.8812498450279236","0.8812498450279236","0.9374998211860657","0.9374998211860657","0.9374998211860657","0.8624998331069946","0.8624998331069946","0.8624998331069946","0.8999997973442078","0.8999997973442078","0.8999997973442078","0.9124998450279236","0.9124998450279236","0.9124998450279236","0.9124998450279236","0.9124998450279236","0.9124998450279236","0.9374998211860657","0.9374998211860657","0.9374998211860657","0.9249998331069946","0.9249998331069946","0.9249998331069946","0.9812498092651367","0.9812498092651367","0.9812498092651367","0.9312497973442078","0.9312497973442078","0.9312497973442078","0.9624997973442078","0.9624997973442078","0.9624997973442078","0.9124998450279236","0.9124998450279236","0.9124998450279236","0.9249998331069946","0.9249998331069946","0.9249998331069946","0.9749998450279236","0.9749998450279236","0.9749998450279236"
